candidate_id,application_year,target_role_family,target_role_level,region,age_group,true_age,highest_degree,school_tier,graduation_year,gpa_bucket,years_experience_total,years_experience_relevant,num_employers,avg_tenure_years,months_since_last_role,num_gaps_over_6mo,most_recent_title,most_recent_company_size,management_years,reports_max,num_skills_listed,num_programming_languages,num_cloud_platforms,num_databases,skill_python,skill_java,skill_javascript,skill_go,skill_kubernetes,skill_aws,skill_gcp,skill_azure,skill_sql,skill_spark,skill_terraform,skill_linux,skill_ml,modern_tech_count,legacy_tech_count,cert_count,has_top_cloud_cert,github_url_present,portfolio_url_present,open_source_mentions,patent_count,resume_word_count,bullet_count,quantified_impact_count,keyword_match_score,format_clean_score,salary_expectation_usd,willing_to_relocate,remote_only,estimated_start_year,tech_recency_score,leadership_signal_score,stability_score,callback,interview,offer,score_base_merit,score_experience_fit,score_management_fit,score_recency_reward,score_senior_title_penalty,score_structural_component,score_explicit_age_penalty,score_noise,score_final
cand_041327,2025,SRE,Staff,India,50-59,59,BS,4,1989,unknown,34.579464,33.509995,6,4.534383,0,0,Staff Engineer,201-1000,10.70564,39,21,6,2,2,False,False,True,False,False,True,True,False,False,True,True,False,False,2,2,1,False,False,False,False,0,491,36,6,0.5981488,0.65874994,348235,True,True,1990,0.43962976,0.39916924,0.5290113,False,,,0.5271021,0.048967563,0.007818521,0.016,-0.0,0.072786085,-0.022,-0.015104075,0.56278414
cand_009506,2025,SRE,Manager,US-East,50-59,52,BS,2,1995,unknown,27.762257,25.697176,8,1.8779767,2,0,Senior Engineering Manager,1000+,6.2985535,34,28,1,2,0,True,True,True,True,False,True,False,False,True,True,True,True,False,4,3,1,False,False,False,True,0,603,21,5,0.47561553,0.9718071,246762,False,True,1997,0.53345644,0.2569566,0.21909729,False,,,0.54082686,0.07486186,0.035588007,0.032,-0.02,0.122449875,-0.022,0.026449332,0.66772604
cand_044798,2025,IT,Mid,US-East,60+,64,PhD,5,1983,<3.0,40.836666,39.29838,13,2.1453512,9,0,Staff Engineer,11-50,10.712105,48,18,4,0,3,True,True,True,False,False,True,False,False,True,False,True,True,False,2,3,0,False,False,True,False,0,352,7,4,0.5338621,0.76276153,370905,False,False,1984,0.41927242,0.41736317,0.25029096,False,,,0.513404,0.031663593,0.007794206,0.016,-0.0,0.0554578,-0.032,-0.032654367,0.5042075
cand_034062,2025,PM,Staff,US-Central,<30,27,Bootcamp,3,2019,unknown,3.8323007,3.4571013,1,2.7468028,0,0,Engineer,51-200,0.13748276,0,21,3,3,2,False,False,True,False,True,False,False,False,True,True,False,True,False,4,0,1,False,True,False,False,0,639,28,7,0.57588446,0.9545334,91674,False,False,2021,0.5551769,0.004124483,0.32046032,True,,,0.5844662,0.089348555,0.038704675,0.032,-0.0,0.16005324,-0.0,-0.008484448,0.73603505
cand_027474,2025,Data,Senior,EU,<30,29,HS,4,2017,3.5-3.7,6.4108458,5.4427586,2,2.1997595,0,0,Senior Engineer,1-10,1.8889207,16,40,5,1,4,False,False,True,False,False,True,False,False,True,False,False,False,False,4,0,1,False,False,False,False,0,898,57,5,0.47779498,0.9045445,145056,False,True,2019,0.535559,0.08866762,0.25663862,False,,,0.52813715,0.09357995,0.04810783,0.032,-0.0,0.17368779,-0.0,0.018141482,0.7199664
cand_031143,2025,Sales,Director,US-East,<30,27,Bootcamp,2,2020,<3.0,4.374479,4.1570945,1,4.858726,15,1,Engineer,201-1000,0.0,0,5,3,0,5,True,False,False,False,False,False,False,False,True,True,True,False,False,4,0,0,False,True,False,True,0,534,30,2,0.80442345,0.92693895,89441,True,False,2021,0.5883847,0.0,0.5068514,True,,,0.628936,0.09094414,0.037741978,0.032,-0.0,0.16068612,-0.0,0.037732106,0.82735425
cand_021235,2025,Security,Entry,US-West,<30,24,None,1,2024,3.8+,0.27249977,0.24028908,0,1.9917603,17,1,Intern,51-200,0.0,0,19,3,2,0,True,True,False,False,True,True,True,False,True,False,False,True,False,3,0,1,False,True,True,False,0,771,37,6,0.46808755,0.7201051,89141,True,True,2025,0.45945084,0.0,0.17237203,False,,,0.4938517,0.08078235,0.037741978,0.024,-0.0,0.14252433,-0.0,-0.043228887,0.59314716
cand_001390,2025,Data,Mid,UK,<30,26,Bootcamp,1,2022,unknown,1.181743,0.92597353,0,1.432307,3,1,Junior Engineer,201-1000,0.4000142,2,19,3,1,2,True,True,True,True,True,False,False,True,True,False,True,True,True,2,0,3,False,False,True,False,0,1029,18,3,0.80472463,0.9630678,78993,True,False,2024,0.47844493,0.016000425,0.10710248,True,,,0.6422672,0.08275796,0.040478677,0.016,-0.0,0.13923663,-0.0,0.013432088,0.79493594
cand_038249,2025,SWE,Mid,US-East,50-59,58,MS,5,1989,3.5-3.7,34.691147,32.942924,8,2.4193144,0,0,Engineering Manager,51-200,12.0,34,19,3,1,1,False,True,True,False,True,False,False,False,False,False,False,False,False,4,3,1,True,True,True,False,0,768,26,5,0.9272873,0.7694902,376345,False,False,1990,0.62545747,0.42800003,0.28225335,False,,,0.6584486,0.050820965,0.0039779753,0.032,-0.0,0.08679894,-0.022,-0.045191113,0.6780564
cand_037624,2025,SRE,Director,US-West,<30,25,Bootcamp,2,2023,unknown,2.405266,2.1098173,1,3.0270524,0,0,Junior Engineer,51-200,0.0,0,36,5,4,1,False,False,True,True,True,True,False,False,True,True,False,True,False,4,0,2,False,False,True,False,0,200,28,4,0.49414948,0.7316303,87639,True,False,2023,0.5388299,0.0,0.35315612,False,,,0.49327835,0.08598906,0.037741978,0.032,-0.0,0.15573104,-0.0,0.03242632,0.6814357
cand_042028,2025,PM,Entry,India,60+,66,HS,1,1981,unknown,42.885338,36.264168,11,3.0232973,6,1,Senior Engineering Manager,51-200,11.699207,82,39,3,1,0,True,True,True,True,False,True,False,False,True,True,True,True,True,3,5,1,False,False,False,False,0,583,30,3,0.9158413,0.9695468,413021,False,True,1982,0.5581683,0.51497626,0.29271802,False,,,0.6824539,0.04031025,0.004698022,0.024,-0.02,0.049008276,-0.032,0.018785188,0.7182473
cand_020834,2025,Security,Entry,Other,30-39,37,BS,3,2010,unknown,14.020438,10.738032,4,2.5589025,5,0,Principal Engineer,51-200,3.9862356,33,22,4,1,0,True,False,False,False,True,False,False,False,True,False,False,True,False,2,0,0,False,True,True,False,0,200,38,4,0.72361076,0.8397225,164631,True,False,2011,0.4605555,0.18558708,0.29853863,True,,,0.5952083,0.099754535,0.048503082,0.016,-0.01,0.15425761,-0.005,-0.00203178,0.7424341
cand_014757,2025,Data,Entry,EU,<30,26,PhD,5,2020,3.0-3.4,4.98982,4.587564,3,1.8102716,20,1,Engineer,1000+,0.0,0,29,1,2,2,True,False,False,False,True,False,False,False,True,True,True,True,True,3,0,0,False,True,False,False,0,619,14,3,0.66880596,0.9905398,128388,False,False,2020,0.49709454,0.0,0.15119836,True,,,0.60019004,0.09187048,0.037741978,0.024,-0.0,0.15361246,-0.0,-0.016987434,0.7368151
cand_026396,2025,PM,Senior,EU,<30,29,PhD,2,2017,unknown,7.062907,6.221642,2,2.0610876,0,0,Senior Engineer,11-50,1.8718766,12,5,3,4,3,True,True,False,False,True,True,False,False,True,True,False,True,False,3,0,3,False,False,True,False,0,1046,33,1,0.76270396,0.74375284,131917,False,False,2018,0.5325408,0.0801563,0.24046022,False,,,0.571697,0.09497782,0.04805049,0.024,-0.0,0.16702831,-0.0,-0.021668442,0.7170569
cand_006808,2025,SWE,Mid,India,30-39,36,None,4,2010,3.5-3.7,12.100672,10.973369,4,4.233182,16,2,Engineering Manager,201-1000,1.22719,12,23,1,1,0,True,True,True,False,False,True,False,False,True,True,True,True,False,5,0,2,False,True,False,False,0,481,22,6,0.9685182,0.9573075,188030,False,False,2013,0.68037033,0.060815703,0.37387124,True,,,0.7164428,0.09983748,0.045322735,0.04,-0.0,0.18516022,-0.005,-0.006759274,0.88984376
cand_009225,2025,Security,Senior,UK,30-39,38,MS,3,2008,unknown,16.25612,14.67154,5,2.7341702,13,1,Engineering Manager,1000+,2.8284602,15,35,6,3,3,True,True,False,False,False,False,False,False,True,True,True,False,False,4,0,2,False,False,False,False,0,697,48,8,0.7584442,0.69759244,170450,True,False,2009,0.5808555,0.114853814,0.2589865,True,,,0.60297394,0.09890464,0.04995404,0.032,-0.0,0.18085869,-0.005,-0.03485952,0.7439731
cand_048394,2025,Data,Mid,India,30-39,38,AA,1,2008,3.0-3.4,14.7124815,12.21069,5,3.6318734,5,0,Staff Engineer,11-50,3.2981052,12,30,1,1,1,True,False,False,False,True,True,False,True,True,True,False,False,True,4,1,0,False,True,False,False,0,491,12,7,0.5115811,0.78201234,183091,False,False,2010,0.53814954,0.12294316,0.42371854,False,,,0.52745587,0.09999315,0.049861338,0.032,-0.0,0.18185449,-0.005,0.0029621492,0.7072725
cand_005395,2025,SWE,Senior,US-East,30-39,35,AA,4,2011,unknown,11.5996685,11.443025,3,2.0462217,1,1,Staff Engineer,1-10,0.8569822,8,6,6,2,2,False,True,True,True,False,True,False,False,False,False,False,True,False,2,1,3,False,False,False,False,0,301,26,7,0.6806142,0.9286363,187517,False,True,2013,0.45528948,0.041709468,0.17872585,True,,,0.61594224,0.09995215,0.043315332,0.016,-0.0,0.15926749,-0.005,-0.027645342,0.7425644
cand_006943,2025,PM,Staff,EU,40-49,45,HS,1,2001,3.0-3.4,22.89887,20.928123,6,2.8180933,0,0,Engineering Manager,201-1000,6.6190686,18,17,5,1,0,False,True,False,False,True,True,True,False,False,False,True,True,False,3,0,1,False,True,False,False,0,600,33,6,0.4656214,0.7117507,237816,True,False,2002,0.47312427,0.23457205,0.32877755,False,,,0.49131766,0.08842536,0.033205688,0.024,-0.0,0.14563105,-0.015,0.004502641,0.6264514
cand_023870,2025,Data,Staff,Other,<30,27,MS,4,2019,3.5-3.7,4.9673543,4.123279,0,3.705266,0,0,Engineer,51-200,1.4238364,8,8,4,2,2,True,False,True,False,False,True,False,False,True,False,True,False,False,6,0,1,False,False,False,True,0,814,34,3,0.9087394,0.7726216,79924,False,False,2020,0.74174786,0.05871509,0.43228105,True,,,0.64058316,0.090869576,0.04626515,0.048,-0.0,0.18513474,-0.0,0.037043896,0.8627618
cand_032492,2025,Data,Director,UK,50-59,52,AA,4,1994,3.5-3.7,29.500818,22.694872,10,4.6917214,20,1,Director,1000+,3.8208826,7,17,3,1,2,True,False,False,False,False,False,False,False,False,False,False,False,False,2,0,2,False,True,True,False,0,526,28,4,0.8709511,0.88298124,298428,False,False,1995,0.47752357,0.12862648,0.4873675,True,,,0.6554291,0.0838188,0.048958123,0.016,-0.03,0.11877692,-0.022,0.00033421308,0.75254023
cand_036345,2025,Sales,Senior,Canada,<30,26,PhD,3,2022,unknown,3.1865497,2.984495,0,2.378187,13,1,Senior Engineer,1-10,1.8975033,8,24,7,1,1,True,False,True,False,True,False,False,False,True,True,True,True,False,4,0,0,False,False,False,False,0,752,50,4,0.53756124,0.8688343,143151,False,False,2022,0.5366789,0.0729251,0.21745512,False,,,0.5359133,0.08821166,0.048136402,0.032,-0.0,0.16834807,-0.0,-0.02056562,0.68369573
cand_010755,2025,IT,Director,EU,30-39,36,Bootcamp,1,2010,3.0-3.4,12.373442,9.602514,4,1.4457272,18,1,Principal Engineer,51-200,0.5304237,0,5,7,0,3,True,True,False,False,True,False,False,False,True,False,True,True,False,5,1,0,False,False,False,False,0,776,40,9,0.71237576,0.71768093,163678,False,False,2013,0.62747514,0.015912712,0.10866816,False,,,0.5968677,0.09911689,0.041323666,0.04,-0.01,0.17044054,-0.005,-0.051067695,0.71124053
cand_012301,2025,IT,Mid,UK,60+,64,Bootcamp,5,1983,unknown,39.200024,32.67007,10,3.748968,11,0,Engineering Manager,51-200,12.0,19,21,4,0,2,True,False,False,True,False,True,True,False,False,False,False,True,False,1,4,3,False,False,False,False,0,327,50,6,0.79324603,0.79742104,354474,False,False,1986,0.40948254,0.398,0.43737957,False,,,0.6231203,0.051719297,0.0039779753,0.008,-0.0,0.06369727,-0.032,-0.027679754,0.62713784
cand_048386,2025,SRE,Staff,US-Central,30-39,30,Bootcamp,2,2016,3.5-3.7,7.925865,7.012002,2,2.851535,0,1,Senior Engineer,1-10,0.80503273,0,15,4,1,5,True,False,False,False,False,True,True,True,True,True,True,True,False,6,0,1,True,True,False,False,0,281,45,9,0.81259257,0.78407985,128069,False,False,2017,0.7225185,0.024150982,0.2726791,True,,,0.6452234,0.09623325,0.043011364,0.048,-0.0,0.18724462,-0.005,0.043766633,0.87123466
cand_042745,2025,IT,Senior,US-West,50-59,57,MS,3,1991,unknown,32.92249,32.376675,10,2.241476,1,0,Engineering Manager,11-50,7.952658,39,18,2,1,1,True,False,True,False,False,False,False,False,True,True,True,True,False,3,3,3,False,False,False,False,0,472,25,6,0.6109532,0.7306105,360944,False,False,1992,0.5013573,0.31657976,0.26150554,False,,,0.5459558,0.052689474,0.023231225,0.024,-0.0,0.099920705,-0.022,-0.029751927,0.59412456
cand_029089,2025,SWE,Mid,US-West,<30,29,MS,5,2019,3.0-3.4,5.486198,4.990678,2,2.179799,2,1,Senior Engineer,11-50,0.0,0,17,4,1,7,False,True,False,False,True,False,True,False,True,False,False,True,True,5,0,0,False,False,True,False,0,656,12,3,0.90711516,0.6802401,90792,False,False,2020,0.6797564,0.0,0.19430989,True,,,0.62153834,0.09269841,0.037741978,0.04,-0.0,0.17044038,-0.0,-0.044625223,0.7473535
cand_044712,2025,IT,Senior,US-East,40-49,49,AA,3,1999,3.5-3.7,23.15666,21.921448,6,1.2543056,0,0,Principal Engineer,11-50,6.971666,56,46,5,1,2,False,False,True,True,False,True,True,False,True,False,True,True,True,5,2,2,False,False,False,False,0,301,26,4,0.83655816,0.67446405,223957,False,False,2002,0.66731167,0.32114998,0.14633566,True,,,0.60168815,0.08590689,0.03054135,0.04,-0.01,0.14644824,-0.015,0.074337766,0.8074742
cand_014343,2025,PM,Senior,Canada,40-49,40,Bootcamp,2,2007,unknown,16.584644,12.923242,6,1.2660886,4,0,Staff Engineer,51-200,4.5031548,9,40,1,1,3,True,True,True,True,False,False,False,False,True,False,False,True,False,4,1,1,False,True,True,False,0,827,28,6,0.49873167,0.6269756,204887,False,False,2008,0.536413,0.15309465,0.14771034,False,,,0.48595122,0.09986855,0.046591327,0.032,-0.0,0.17845988,-0.015,0.00427438,0.65368545
cand_038172,2025,Data,Staff,Other,30-39,32,AA,4,2014,unknown,9.783717,7.344378,1,2.9998307,11,2,Senior Engineer,11-50,0.0,0,44,1,0,2,True,True,True,False,True,True,True,False,True,False,False,True,False,5,0,5,True,False,False,True,0,538,37,4,0.49581745,0.96164376,158445,True,False,2015,0.5899968,0.0,0.22998023,False,,,0.5398649,0.096710436,0.037741978,0.04,-0.0,0.17445242,-0.005,-0.018705053,0.69061226
cand_005071,2025,Security,Mid,Canada,50-59,57,AA,1,1991,unknown,30.644102,25.722286,8,4.590552,1,0,Senior Engineering Manager,1000+,11.20216,41,27,1,2,3,True,True,False,False,True,True,False,False,False,False,True,True,False,0,2,0,False,False,False,False,0,908,21,2,0.6612216,0.97559404,313652,True,False,1994,0.331411,0.41806483,0.53556436,False,,,0.5885464,0.07478236,0.0061084065,0.0,-0.02,0.06089076,-0.022,-0.03334245,0.59409463
cand_024121,2025,SWE,Director,Other,60+,65,None,2,1983,unknown,40.46773,36.647625,8,2.8513873,3,0,Engineering Manager,201-1000,12.0,45,29,5,0,0,True,True,True,False,True,True,False,True,False,False,False,True,False,3,3,0,False,True,False,False,1,646,18,3,0.78992987,0.7172345,393520,False,False,1985,0.535486,0.45000002,0.33266184,False,,,0.58792233,0.039160233,0.0039779753,0.024,-0.0,0.06713821,-0.032,-0.053453423,0.5696071
cand_048809,2025,Data,Director,US-West,30-39,38,None,5,2008,3.8+,15.411925,14.940362,6,2.7027123,0,0,Engineering Manager,51-200,4.347485,22,33,1,2,1,False,True,False,True,False,False,False,False,True,False,True,True,False,4,0,1,False,True,False,False,0,489,37,3,0.82377285,0.92199093,223704,True,True,2010,0.60475457,0.17442456,0.31531644,True,,,0.6407187,0.09867465,0.04724193,0.032,-0.0,0.17791659,-0.005,-0.030254962,0.7833803
cand_017820,2025,IT,Manager,EU,30-39,35,AA,3,2012,unknown,11.602943,10.693936,2,4.0178714,0,0,Senior Engineer,201-1000,4.4817576,19,18,3,0,1,False,False,True,True,True,False,False,False,True,False,True,True,False,4,0,2,False,False,False,False,0,668,31,2,0.6608654,0.87416047,183520,True,False,2013,0.5721731,0.17245273,0.46875167,True,,,0.568135,0.09973711,0.04668441,0.032,-0.0,0.17842153,-0.005,0.010004502,0.75156105
cand_001122,2025,SRE,Manager,EU,30-39,34,BS,3,2013,unknown,12.822889,11.253473,2,2.1185503,2,1,Engineering Manager,11-50,2.9593942,23,13,7,0,1,True,False,True,False,False,True,False,False,True,False,True,True,False,4,0,0,False,False,False,False,0,632,60,3,0.8810123,0.9105304,172258,False,False,2012,0.6145358,0.13478182,0.1871642,True,,,0.6584604,0.09991403,0.049997423,0.032,-0.0,0.18191145,-0.005,0.022020537,0.8573924
cand_011264,2025,Sales,Manager,US-East,50-59,58,Bootcamp,1,1990,unknown,35.52131,32.018436,10,3.301335,9,0,Director,201-1000,11.7692795,32,8,5,1,4,False,True,False,True,False,True,False,False,False,False,False,True,False,1,2,0,False,False,False,True,0,694,25,5,0.79970694,0.8414896,366317,True,False,1989,0.41244137,0.4170784,0.38515577,False,,,0.62819535,0.053879377,0.0045217085,0.008,-0.03,0.036401086,-0.022,-0.013893314,0.6287031
cand_030579,2025,Data,Senior,India,<30,22,HS,5,2025,unknown,0.0,0.0,0,2.0595276,5,0,Intern,1000+,0.0,0,36,1,0,1,True,False,True,True,True,True,True,False,True,True,True,True,True,6,0,2,False,True,False,False,0,878,38,6,0.62395006,0.7653255,104579,True,True,2025,0.68062335,0.0,0.24027821,True,,,0.5574477,0.08007374,0.037741978,0.048,-0.0,0.16581571,-0.0,0.025871651,0.749135
cand_045464,2025,SRE,Manager,Canada,<30,29,PhD,3,2017,unknown,7.717548,6.464188,2,2.8630273,2,0,Senior Engineer,1000+,1.3579333,9,24,6,2,5,False,False,True,False,True,True,False,True,True,False,True,True,False,5,0,1,False,False,True,False,0,957,50,4,0.6356812,0.84082425,135907,True,True,2017,0.62546957,0.058738,0.33401984,True,,,0.5646533,0.095380895,0.045959517,0.04,-0.0,0.1813404,-0.0,0.015692143,0.7616858
cand_048216,2025,Sales,Entry,EU,30-39,32,None,3,2015,3.8+,8.017436,7.7947493,2,3.8623755,7,0,Senior Engineer,201-1000,0.0054254793,0,25,2,1,2,True,False,True,False,False,False,False,False,False,False,True,True,False,5,0,1,False,True,False,False,0,879,21,5,0.63326734,0.8216751,109427,False,True,2017,0.62082016,0.00016276438,0.4506105,True,,,0.5659786,0.09730787,0.03778036,0.04,-0.0,0.17508823,-0.005,-0.008544066,0.72752273
cand_043044,2025,IT,Director,India,50-59,56,Bootcamp,5,1990,unknown,34.405582,28.36924,12,2.7281744,0,0,Principal Engineer,201-1000,8.37951,36,24,1,0,1,False,False,True,False,True,True,False,False,True,True,False,True,False,3,1,0,False,False,False,False,0,445,20,5,0.56627375,0.82343,335157,True,True,1991,0.49325475,0.3233853,0.31828701,False,,,0.54288185,0.06613275,0.020240294,0.024,-0.01,0.10037304,-0.022,-0.014495588,0.60675925
cand_015656,2025,Data,Mid,US-Central,<30,22,Bootcamp,5,2024,3.8+,0.0,0.0,0,0.968361,9,0,Intern,1-10,0.0,0,7,4,1,3,True,False,True,False,False,True,False,False,True,False,False,True,True,4,0,2,False,True,False,True,0,665,16,2,0.6141852,0.9315651,90929,False,False,2025,0.5553371,0.0,0.112975456,False,,,0.56327784,0.08007374,0.037741978,0.032,-0.0,0.14981572,-0.0,-0.041402854,0.6716907
cand_001900,2025,PM,Mid,Other,30-39,31,HS,4,2017,unknown,6.006588,5.782911,0,1.2680463,11,1,Senior Engineer,1-10,0.0,0,5,2,1,0,True,False,False,False,True,True,True,False,True,False,True,False,False,5,1,2,False,True,False,False,0,533,13,7,0.47269702,0.8811849,132338,False,False,2019,0.58537275,0.0,0.087938726,False,,,0.5336809,0.094209574,0.037741978,0.04,-0.0,0.17195156,-0.005,-0.0004318391,0.7002006
cand_000147,2025,SRE,Staff,US-Central,30-39,38,PhD,4,2008,unknown,14.4426775,14.33152,2,5.4642777,10,0,Engineering Manager,201-1000,1.9969364,11,5,3,2,4,True,True,False,False,False,True,True,True,True,False,True,True,False,3,0,0,False,True,False,False,0,474,31,2,0.7937297,0.8237303,198624,False,False,2011,0.5304126,0.08190809,0.63749903,True,,,0.60455143,0.09916463,0.04845237,0.024,-0.0,0.171617,-0.005,-0.039096013,0.7320725
cand_029642,2025,PM,Entry,US-Central,60+,61,None,5,1986,unknown,36.594196,28.103727,8,3.0055437,23,1,Engineering Manager,51-200,12.0,47,38,4,1,3,False,False,True,False,True,False,False,False,True,False,True,True,True,3,3,1,False,True,True,True,1,599,30,4,0.49458668,0.8168967,372301,False,False,1988,0.45975068,0.45400003,0.29064673,False,,,0.5104847,0.06701855,0.0039779753,0.024,-0.0,0.09499653,-0.032,-0.0120520545,0.56142914
cand_003211,2025,SRE,Manager,Other,30-39,33,AA,5,2014,unknown,9.840545,9.4851675,3,4.372561,6,1,Senior Engineer,51-200,1.2976168,6,19,5,2,1,True,False,True,False,True,False,True,False,True,False,True,True,False,6,2,1,False,False,False,False,0,674,5,5,0.658064,0.80705863,130361,True,True,2015,0.68661284,0.050928503,0.45013213,True,,,0.57173413,0.09902876,0.045670707,0.048,-0.0,0.19269946,-0.005,0.061756015,0.82118964
cand_043850,2025,IT,Staff,UK,40-49,48,PhD,4,1999,unknown,26.814901,21.285227,8,2.161505,9,0,Senior Engineering Manager,11-50,9.623502,39,5,7,1,2,True,True,True,True,False,False,False,False,False,False,False,True,False,2,1,3,False,True,True,False,0,1146,47,1,0.60533166,0.6498712,290706,True,True,1998,0.43356633,0.3667051,0.25217557,False,,,0.49784034,0.08754226,0.012693134,0.016,-0.02,0.096235394,-0.015,0.04662083,0.6256966
cand_002354,2025,Data,Senior,India,<30,27,Bootcamp,2,2021,<3.0,2.8782492,2.1938114,1,2.2280717,6,0,Engineer,1000+,0.03963889,0,45,4,1,1,True,False,True,False,True,True,False,True,False,True,False,True,False,6,0,1,False,True,False,False,0,686,36,4,0.7374007,0.8927742,89621,False,False,2022,0.70248014,0.0011891668,0.2599417,True,,,0.61064506,0.086208865,0.038021665,0.048,-0.0,0.17223054,-0.0,-0.012851037,0.77002454
cand_031520,2025,SRE,Senior,UK,30-39,34,AA,4,2014,unknown,10.952933,9.504672,1,2.3313138,8,0,Senior Engineer,11-50,3.3451421,26,21,4,1,1,True,False,False,True,False,True,False,False,True,False,True,True,False,3,0,2,False,True,False,False,0,470,28,6,0.88828987,0.7805827,171602,False,False,2014,0.5509913,0.15235426,0.2719866,True,,,0.653018,0.09904369,0.04981422,0.024,-0.0,0.17285791,-0.005,-0.083999,0.7368769
cand_042583,2025,PM,Entry,Canada,50-59,54,MS,5,1992,unknown,31.036194,24.423353,7,2.5985467,0,0,Engineering Manager,11-50,6.731365,38,6,1,0,1,True,False,True,False,True,True,True,False,True,False,False,True,False,2,3,1,False,True,False,False,0,343,28,3,0.9276971,0.69021064,300090,False,False,1994,0.5055394,0.27794096,0.3031638,False,,,0.6307361,0.07880619,0.032360114,0.016,-0.0,0.1271663,-0.022,-0.02271021,0.71319216
cand_043337,2025,SRE,Manager,US-West,<30,22,AA,2,2025,3.8+,0.0,0.0,0,2.3650026,5,0,Intern,11-50,1.0534955,1,37,1,0,2,False,True,False,False,True,True,False,True,False,False,True,True,False,6,0,2,False,True,False,True,0,753,38,5,0.49835196,0.7721211,67445,False,False,2025,0.65550375,0.033604868,0.27591696,False,,,0.5088474,0.08007374,0.044416923,0.048,-0.0,0.17249066,-0.0,0.026107805,0.70744586
